80.821,-1.2518,2.3717
52.382,0.021124,-1.4822
90.866,-12.954,25.952
25.573,-10.445,15.165
12.491,2.2473,5.2035
80.746,-1.252,2.3721
83.903,-0.36157,0.9889
49.643,-11.933,16.002
62.928,-1.3061,2.7394
81.328,-1.2502,2.3686
82.615,-0.9561,2.2501
84.443,-0.36109,0.98756
77.295,0.91502,2.0269
67.956,3.1872,1.3135
83.782,-14.658,29.546
74.154,-0.64697,2.2442
84.271,-0.36125,0.98799
84.661,-0.3609,0.98703
19.553,-9.425,11.579
75.302,-11.12,13.561
53.866,5.2489,-6.3826
19.614,5.1262,10.827
72.621,2.4814,2.0358
28.068,-10.319,15.759
27.528,-10.996,15.403
52.128,-13.149,18.575
33.772,9.2543,15.215
16.546,3.1985,9.5466
81.794,-0.39659,2.1165
72.688,-11.555,13.773
8.9944,-0.50033,1.4004
83.123,-1.2447,2.3577
49.308,-13.737,17.152
82.981,-0.17555,0.79062
86.462,-13.576,33.126
37.157,-13.577,21.228
37.201,4.141,14.111
75.502,1.1959,2.1299
55.554,-1.0046,0.81334
11.234,-0.94596,1.819
41.203,-1.8692,3.351
59.091,4.9862,-1.1292
45.401,-11.861,16.785
61.828,-14.395,25.638
37.965,-10.857,14.547
80.415,-1.2531,2.3742
80.365,-1.2532,2.3745
36.223,-9.5204,11.782
77.246,-8.7589,6.3025
81.464,-0.37726,2.1125
82.188,-0.74171,2.2151
83.472,-0.36195,0.98997
84.367,-0.36116,0.98775
84.716,-0.36086,0.98689
23.764,6.4255,11.921
81.172,-1.2507,2.3695
84.636,-0.36093,0.98709
52.267,-13.514,19.884
69.717,-6.703,18.63
76.391,-13.444,39.503
56.315,5.3318,-3.2755
81.333,-12.643,42.67
15.633,3.2978,8.4921
79.999,-0.92993,2.2816
82.893,-1.2454,2.3591
80.567,0.0026121,1.1403
65.748,3.7336,1.0363
36.163,-11.551,25.96
65.602,-10.769,6.8303
52.606,-1.1059,13.843
68.057,-1.2322,2.7456
33.139,-10.811,15.334
46.478,-11.175,9.0144
27.651,8.3497,14.114
11.399,-1.4628,3.387
60.378,-0.37951,1.512
48.873,-13.819,16.787
38.253,-10.049,3.8286
68.59,-11.602,13.157
20.048,5.8122,9.2403
13.226,2.1969,5.6484
21.434,-1.9819,3.8345
76.85,1.199,1.3799
71.05,2.4949,2.0108
48.986,-11.732,40.259
41.36,-12.538,20.707
53.416,4.6992,-5.9747
74.855,-11.51,54.111
36.641,-10.223,18.875
58.714,-12.117,11.342
52.63,-1.4528,3.0586
63.293,-8.5068,54.159
33.556,-4.8179,7.0162
35.102,-3.0114,-2.4914
36.745,2.4534,14.456
15.818,2.6038,8.5398
80.678,-1.2522,2.3726
81.47,-1.2498,2.3677
84.036,-0.36145,0.98857
41.555,-13.164,25.296
54.755,-13.96,11.196
58.379,-12.698,16.028
80.597,-1.2525,2.3731
82.198,-1.2475,2.3633
83.889,-0.36158,0.98893
84.383,-0.36115,0.98771
84.626,-0.36093,0.98712
61.324,4.4734,-0.12346
29.291,-10.6,7.6097
12.21,-2.5708,-2.5515
37.24,-12.687,18.34
81.476,-1.2498,2.3677
34.738,-6.8135,15.722
66.822,-14.654,19.529
51.052,-13.158,15.555
34.717,-8.346,8.2878
83.202,-1.2444,2.3573
51.962,-7.2371,46.835
68.901,-13.008,12.39
12.179,-0.25333,6.0959
50.579,-7.511,26.146
46.648,-7.4933,37.552
38.114,-12.536,25.086
14.113,2.3024,7.9949
31.869,-1.7772,3.6931
73.62,-0.48695,2.2217
50.995,4.6165,-6.0932
32.754,-11.416,12.837
54.715,-7.9852,12.506
21.813,0.80162,8.3886
82.218,-0.12712,1.0761
65.428,-0.43771,-0.84546
42.395,-0.35668,-7.9709
41.287,-7.7865,24.589
56.702,-12.587,17.827
45.464,-13.917,23.623
80.326,-1.0831,2.3247
77.873,0.0075339,1.1244
81.892,-1.233,2.3606
84.666,-0.3609,0.98702
73.041,1.7399,1.0359
54.63,5.4517,-2.744
26.32,-0.99206,-5.4718
67.476,-14.135,17.079
30.164,-10.014,7.0422
81.067,-1.251,2.3702
81.247,-1.1838,2.3495
84.099,-0.3614,0.98841
84.527,-0.36102,0.98736
60.639,-1.0348,2.6526
82.896,-1.2454,2.3591
84.488,-0.36106,0.98745
67.632,3.1342,0.71431
44.115,-12.154,26.08
57.918,-14.235,23.827
44.42,-11.182,10.4
37.732,-7.5196,4.6468
30.159,-4.1673,9.8243
12.003,-1.7015,3.828
52.163,-10.775,13.263
12.482,2.3032,6.9059
81.865,-0.37693,2.1104
83.668,-0.29783,0.81388
62.639,1.0131,-2.0049
29.692,-5.8182,12.164
53.313,-15.216,25.874
80.588,-0.018345,1.1191
39.396,-11.272,27.414
47.176,-13.453,16.762
49.354,4.7784,-5.4967
44.672,-8.1051,34.297
39.456,-2.3328,3.0231
76.656,0.07191,1.1211
60.878,3.3305,-0.199
80.684,-1.0895,2.3247
57.427,-9.5836,50.831
32.803,-13.764,25.456
81.288,-1.2503,2.3688
82.877,-1.2454,2.3592
83.548,-1.2434,2.3552
83.727,-0.34443,0.99542
51.43,5.067,-3.4919
40.293,-12.675,10.17
60.051,-12.988,20.895
81.591,-1.2494,2.367
82.045,-0.96744,2.2223
69.298,-2.0316,7.652
36.635,-9.8529,31.769
82.627,-0.37276,1.7562
84.415,-0.36112,0.98763
84.64,-0.36092,0.98708
84.916,-0.36068,0.9864
45.398,4.1313,-6.5672
50.823,-13.806,27.009
50.11,-13.235,14.703
51.974,-12.315,13.188
56.174,4.2861,-1.55
41.861,-12.498,17.263
54.817,-11.701,10.63
43.682,-13.564,26.497
59.896,-11.266,9.339
29.434,-9.8745,6.4912
56.6,-11.508,16.085
67.796,-1.0902,2.3395
78.372,-0.3799,2.1297
83.895,-0.33976,0.92896
40.217,-6.881,15.054
66.364,-10.775,57.159
11.27,-0.37867,6.0981
65.372,1.2808,-2.4189
52.834,-15.375,19.199
70.54,-16.503,21.306
13.96,1.0152,7.4892
74.38,0.45385,1.1177
65.594,-6.2037,25.919
35.441,-11.059,24.041
11.35,-1.7267,2.9574
68.682,1.8166,0.12691
44.328,-7.9619,32.441
60.384,-15.66,31.588
59.02,-14.739,16.775
83.296,-1.2442,2.3567
63.632,2.7196,-1.0564
65.541,-3.2666,-8.8298
61.552,-12.15,19.268
81.348,-1.2356,2.3642
82.664,-0.36267,0.992
42.596,-9.7704,10.993
52.03,-2.3686,2.585
82.019,-1.2481,2.3644
82.838,-1.2456,2.3594
83.526,-0.36191,0.98984
83.193,-0.35908,0.99176
79.872,-0.011747,1.0934
47.745,4.7889,-4.9867
71.802,-10.831,63.385
55.05,-11.874,14.906
81.403,-1.25,2.3681
84.062,-0.36143,0.98851
71.215,-2.0858,10.816
53.851,-6.2069,41.481
37.571,-11.582,8.1179
84.612,-0.36095,0.98715
84.789,-0.36079,0.98671
60.75,-16.619,19.503
43.31,-9.464,4.6528
45.534,-10.679,7.3983
51.769,4.1476,-3.2059
41.632,-8.3051,19.535
71.351,-1.0636,2.3616
45.802,4.9758,-7.2661
72.838,1.2144,-0.68839
67.587,2.0846,-3.8419
64.212,-12.47,40.168
44.139,-13.441,13.855
58.782,-14.524,19.231
30.254,-0.56739,-3.0642
80.799,-1.1383,2.3384
59.057,2.7846,-1.5422
51.019,-11.625,19.243
49.233,-12.509,16.406
14.097,-2.652,3.9469
83.334,-1.244,2.3565
65.777,-7.7864,52.878
31.796,-11.307,10.776
54.211,-8.0853,2.8669
81.404,-1.25,2.3681
81.521,-0.5846,2.1727
82.97,-1.2452,2.3586
84.445,-0.36109,0.98756
84.784,-0.3608,0.98673
75.353,-9.7965,67.015
25.056,9.6268,-24.395
55.876,-20.796,35.894
35.519,-9.0661,6.4723
82.113,-0.61358,2.1683
84.842,-0.36075,0.98659
83.072,-0.36231,0.99097
68.838,1.1274,-0.42368
47.299,4.663,-6.3635
63.478,2.916,-6.1781
38.883,2.2719,-14.399
63.73,-23.147,28.353
58.217,-19.439,21.547
65.991,-11.913,10.884
35.388,-2.6045,3.0576
83.142,-1.2446,2.3576
83.82,-1.2426,2.3536
76.878,0.75422,0.10676
37.878,-7.2641,2.5835
28.559,-6.9431,8.7839
78.155,-0.59352,2.2314
80.057,-0.12835,1.0535
73.48,-12.019,53.66
65.453,-25.339,35.485
56.995,-10.318,20.561
49.789,-7.0427,5.5252
44.075,-7.4073,3.8188
79.054,-7.4437,33.223
66.321,-26.421,42.126
58.643,-18.514,20.771
64.482,1.2804,-0.9378
48.3,2.2207,-6.3595
26.551,-5.1348,3.6723
54.913,-17.048,18.603
57.105,-1.4434,0.89821
83.173,-1.2445,2.3574
83.456,-1.2437,2.3557
83.699,-1.2429,2.3543
31.061,-11.006,10.495
26.464,-5.1524,-2.3979
82.241,-0.41124,1.9445
84.225,-1.2414,2.3512
51.434,1.9083,-6.2643
67.378,2.4885,-6.0655
63.299,-15.81,37.55
66.915,-21.733,51.392
62.278,-21.993,43.29
68.783,-21.372,23.819
81.496,-1.2497,2.3675
84.971,-0.36063,0.98627
82.066,-0.14159,1.0715
55.168,2.9019,-1.7439
39.435,-11.611,12.415
58.005,-16.761,28.459
70.028,-1.2513,-1.4824
82.228,-1.2474,2.3631
84.574,-0.36098,0.98724
84.573,-0.32758,0.99898
47.952,2.9386,-2.6577
55.036,-9.49,11.6
62.591,-10.614,13.553
71.965,-25.015,29.484
51.734,-12.726,15.31
32.08,-8.0042,5.9302
82.828,-0.36596,1.2259
73.386,0.90474,-0.90583
69.875,-12.222,38.307
50.232,-14.359,17.245
58.31,-13.12,13.478
75.726,-8.9562,69.943
46.839,-10.95,7.8725
24.112,-9.2604,9.883
59.938,-20.306,48.453
67.989,-27.502,42.527
68.428,-26.185,48.589
79.469,-0.65591,1.7184
83.498,-0.36193,0.9899
83.787,-0.36167,0.98919
84.084,-0.36141,0.98845
84.296,-0.36122,0.98793
80.711,-9.7445,69.083
62.314,-14.913,21.828
37.503,-10.774,11.526
44.188,-10.874,14.502
69.314,-27.046,33.761
20.615,-4.6706,1.7485
55.968,-10.724,12.236
83.036,-0.33367,0.91227
79.249,0.022237,0.81473
60.421,-19.195,22.647
58.33,-15.055,26.124
75.172,-11.72,61.948
28.216,-4.4644,1.6504
38.358,-8.2462,12.638
84.864,-0.36073,0.98653
39.686,-1.2988,-3.4731
63.637,3.2529,-7.3828
65.308,-25.141,28.651
83.377,-0.36204,0.99021
84.793,-0.36079,0.9867
83.538,-0.24411,1.0312
54.657,-14.446,24.605
82.021,-1.2645,2.4043
82.593,-0.25045,0.68397
53.306,-12.989,14.736
29.561,-9.4028,8.8286
45.51,0.87419,-5.2493
76.031,-4.6524,21.745
47.623,-18.862,21.246
41.751,1.0867,-3.64
66.855,-28.695,37.373
34.455,-8.7793,8.9565
28.032,-6.6317,2.2187
69.23,0.79998,-1.994
70.755,-0.57628,1.1462
75.878,0.38115,-0.65503
61.315,0.66203,-2.7197
33.899,-9.3194,4.0941
46.214,-8.4914,13.193
33.972,0.69611,-3.6189
66.811,2.553,-7.4183
58.695,-24.306,26.109
55.284,-11.361,12.882
51.812,0.28493,-3.2805
31.84,-1.3941,-2.5145
21.082,-6.4988,16.115
63.94,-25.98,29.54
63.325,-14.62,20.615
60.513,-14.897,20.13
42.921,-4.857,8.0748
83.739,-0.36172,0.98931
84.29,-0.36123,0.98794
25.57,-1.5769,-1.5951
83.724,-0.36173,0.98934
84.467,-0.36107,0.98751
81.063,-0.23355,0.66733
76.382,-9.3202,66.55
62.689,-25.663,45.818
20.828,-6.5838,1.9846
72.235,-4.4726,8.8302
62.806,3.9198,-8.8523
56.931,-18.975,45.257
16.173,-6.6579,4.911
80.155,-0.52505,1.1865
83.076,-0.36231,0.99096
83.487,-0.36194,0.98993
84.536,-0.36101,0.98734
49.196,-20.581,23.975
14.739,-3.9001,1.4098
84.771,-0.36081,0.98676
31.549,-12.742,7.9759
21.174,-6.3546,5.6806
63.966,2.2483,-6.7114
66.792,-30.695,36.588
30.2,-7.5736,5.3105
22.334,-5.2444,1.1616
44.418,-7.1287,13.914
82.582,-0.39294,1.0546
65.154,-29.382,35.92
52.762,-24.739,28.061
49.335,-12.916,16.727
17.979,-1.3702,0.36137
64.95,-28.333,40.116
27.608,-1.4726,-1.443
67.282,0.93409,-3.4879
13.511,-3.7654,1.6891
36.056,-9.4163,15.399
55.954,-26.634,31.52
47.997,-12.362,20.454
61.706,1.8803,-7.23
71.722,-12.74,62.731
48.936,-17.748,19.587
52.18,-13.312,17.399
52.361,-11.882,18.136
25.274,-4.3959,7.8203
83.9,-0.36157,0.98891
43.089,-1.8879,-2.3515
70.496,-6.1494,22.975
83.431,-0.36199,0.99007
34.252,-2.1667,-1.792
21.466,-0.1167,-0.85252
43.709,-21.582,23.283
37.578,-11.464,10.701
55.502,-12.991,18.51
42.72,-7.1579,14.985
83.508,-0.36192,0.98988
84.178,-0.36133,0.98822
63.642,1.7583,-6.3179
31.877,-6.1601,33.575
68.129,-16.765,59.182
60.223,-29.112,36.8
60.279,-15.736,30.525
38.487,-12.638,18.768
83,-0.38061,1.0193
83.173,-0.36222,0.99072
82.795,-0.19723,0.53824
76.681,-12.992,60.401
60.77,-21.475,51.332
75.61,0.17144,-0.26337
66.659,0.43615,-1.0434
49.756,-27.617,31.493
30.931,-5.6698,3.2922
84.559,-0.23422,0.63948
59.232,-27.102,30.585
56.29,-15.029,27.893
31.918,-6.2045,11.204
56.416,-0.77287,-1.7168
58.937,-24.253,42.176
39.61,-16.854,13.936
55.249,-6.1571,2.5291
78.844,-1.1445,2.7397
13.407,-1.4571,0.92409
64.793,-18.413,54.247
63.162,-26.802,40.243
16.46,-9.3065,5.4058
14.637,-5.8376,3.1723
28.469,-7.9346,8.6147
30.316,-10.306,13.161
13.537,-2.5958,3.2318
63.528,1.3855,-4.1559
68.611,-26.113,29.279
54.75,-30.883,35.633
40.158,-12.885,20.144
14.799,-4.9648,5.4974
40.097,-7.8288,9.3643
58.735,1.8272,-7.2606
37.776,-14.742,21.009
25.449,-5.0583,8.5578
24.328,-1.9462,-0.37534
50.308,-30,32.7
59.491,-15.204,24.45
27.702,-9.3071,10.943
82.151,-1.4004,2.1932
83.297,-0.39324,1.0385
37.458,-0.79443,-1.9263
17.733,-2.2578,1.053
14.26,-3.1333,3.5794
83.735,-0.32864,0.89843
83.617,-0.30049,0.92743
28.552,-1.8385,-1.0232
39.503,-18.344,18.98
45.872,-12.994,21.521
15.043,-3.2601,1.8865
37.677,-6.9416,14.15
83.081,-0.32063,1.1612
83.384,-0.38834,1.0308
78.983,0.22241,-0.24092
64.361,0.1793,-1.2715
28.412,-6.1078,4.6219
17.583,-6.0593,5.0183
22.465,-3.8081,6.0579
46.421,1.3305,-3.5225
61.388,1.4559,-5.0465
58.649,1.6348,-6.5638
76.57,-18.37,52.093
18.411,-5.1716,6.0978
70.458,0.56732,-1.7431
63.051,-24.136,44.831
57.745,-22.556,22.057
47.932,-12.523,18.436
59.151,0.65411,-3.0431
63.98,-29.751,34.094
55.806,1.9406,-7.1464
70.281,-19.843,48.302
50.438,-30.934,37.135
51.312,-30.931,32.513
47.888,-32.569,34.601
59.214,-28.449,41.948
50.224,-19.497,28.853
25.769,-10.884,15.438
59.262,-13.672,24.405
50.737,-11.35,16.583
56.735,-12.673,26.653
21.215,-3.0743,1.0133
11.807,-1.3901,1.6268
29.78,-1.7975,2.2477
83.07,0.71763,0.04444
32.516,2.9871,-7.6002
13.109,-2.4298,1.7054
74.81,-13.894,34.619
70.761,-19.465,49.873
46.963,-29.535,33.35
32.317,-10.73,16.398
28.861,-8.5326,11.383
24.38,-8.7091,10.085
33.48,-9.0416,14.804
83.307,-0.84394,1.7157
24.862,1.0676,-3.5972
17.258,-3.3837,1.7856
60.708,0.52617,-3.0579
74.432,-13.592,12.992
41.449,-11.599,19.529
64.172,-20.92,49.042
67.922,-24.135,26.696
38.117,-15.838,20.53
12.816,-7.3106,5.8082
40.623,-11.714,17.492
46.694,0.64521,-5.5165
64.872,0.65107,-2.4403
53.424,-28.619,41.132
43.276,-29.949,32.899
13.749,-7.0473,7.4669
12.611,-5.3074,4.8984
29.362,-7.4938,10.216
19.716,-0.86429,1.4785
42.724,-0.96033,1.4261
66.618,-22.299,46.797
56.75,-32.367,35.875
28.294,-7.5772,9.7005
82.895,-0.43454,0.99625
80.697,0.043835,0.19066
62.969,0.20726,-2.2831
68.9,-6.5923,14.922
22.682,-3.173,6.146
74.574,0.65287,-0.76782
18.706,0.54378,-2.7954
49.712,-32.335,34.835
49.077,-21.894,21.64
38.36,-12.788,20.644
12.197,-5.309,5.3699
65.531,-14.5,31.091
28.466,-4.9403,9.2868
23.7,2.0169,-7.4376
57.465,-26.717,43.261
11.883,-3.9523,3.345
46.246,-10.809,18.108
22.883,-6.1703,7.9433
58.966,0.61825,-3.2035
55.437,-24.245,41.878
35.24,-11.941,19.077
12.824,-6.4288,8.0496
57.87,-26.713,20.844
14.706,-1.6752,0.62321
12.686,-1.7786,1.3286
11.905,-2.2729,1.5248
53.821,1.3289,-6.3069
59.924,-23.998,21.991
19.286,-4.2266,5.5698
82.976,-0.54731,0.4334
57.69,1.0827,-3.0556
31.523,-12.228,17.787
20.819,-8.5262,11.898
28.851,1.6038,-7.0001
63.31,0.14791,-0.34655
33.24,-9.7036,16.463
68.566,1.9179,-2.0393
53.575,-1.0655,2.0747
49.38,-31.542,40.215
55.153,1.116,-5.2188
65.644,-2.083,4.2171
52.621,-29.215,42.572
65.704,-27.713,33.998
29.911,-10.229,16.512
77.859,-19.135,12.476
19.689,0.12137,-1.2265
26.693,1.2759,-2.4072
33.709,1.2244,-2.3808
68.906,-17.98,42.167
40.393,-27.584,33.239
39.012,-12.78,25.67
57.032,2.7927,-3.9459
42.88,3.4466,-5.8369
62.051,0.35299,-2.7179
45.245,-30.937,36.571
72.136,-5.952,2.2094
33.255,2.8886,-5.4356
14.127,-0.74075,-0.36817
12.204,-4.188,4.4786
46.109,-29.911,35.677
11.522,-5.2982,4.9895
49.476,-0.24605,0.62303
63.1,-22.994,44.796
57.508,-23.925,42.952
50.438,-11.28,18.913
38.628,-8.2163,13.684
43.208,0.97349,-2.022
51.666,1.9393,-5.9579
54.14,1.5293,-3.9205
68.617,-27.356,26.381
61.919,-13.082,22.497
17.442,0.86149,-2.11
69.033,-3.7292,7.4608
52.931,-22.768,41.972
40.459,-11.05,22.952
49.188,-12.483,22.179
22.585,2.178,-4.559
11.516,-1.5289,1.2558
65.614,0.30784,-1.9481
57.586,-23.053,43.994
58.357,-28.722,35.312
49.196,-13.882,29.791
45.273,-19.568,21.359
17.269,-7.5903,10.069
55.99,-3.7629,0.20051
48.716,3.8731,-4.433
37.918,3.7216,-6.5103
34.401,-9.3294,14.09
34.738,-9.1426,15.095
35.27,3.1957,-6.097
61.672,-0.55344,1.315
59.086,0.29637,-0.73901
68.583,-21.596,44.152
26.727,1.7301,-3.8363
31.276,-10.599,18.677
51.613,-27.789,35.897
10.05,-4.4279,4.1608
22.345,-7.5207,10.58
67.78,-14.267,27.559
43.598,3.7803,-7.0187
56.457,-27.113,43.002
46.529,-27.843,38.446
11.66,-5.5018,6.7182
33.975,-6.6178,10.402
27.96,2.3435,-3.0437
18.63,0.35098,-2.0495
57.116,0.34503,-4.1026
29.172,-7.8984,12.186
45.869,4.8234,-9.0857
56.337,-0.21426,0.57575
49.449,1.5851,-5.8335
43.922,-26.33,35.619
55.539,-23.4,21.73
23.647,-7.9563,11.163
9.9474,-3.7948,4.1978
18.643,-9.5022,9.2649
53.646,-23.759,20.078
38.809,3.1859,-2.4657
28.057,-9.9549,17.589
12.565,-1.0861,0.15351
67.867,-0.2778,-0.47433
65.693,-1.2139,2.3936
50.66,-27.511,41.105
32.257,-13.192,22.04
48.937,4.8616,-9.3369
46.981,-26.479,35.032
26.825,-8.0094,11.42
24.544,-4.0575,5.0434
67.222,-0.37802,1.0352
60.532,-0.37598,0.97645
69.724,-14.732,27.681
16.976,-5.2688,6.7302
9.8188,-3.7618,2.4948
56.24,-13.495,28.175
17.733,-6.0348,8.1858
19.583,0.73536,-2.0679
39.286,3.79,-8.2296
46.644,1.7248,-3.4365
59.363,-23.646,43.293
10.117,-4.534,4.3402
54.61,-11.142,17.316
15.056,-0.60066,-0.2686
52.66,5.3576,-10.357
53.048,0.61647,-4.8813
70.855,-0.72659,1.6394
62.034,-23.223,42.736
58.354,-31.889,32.976
9.8753,-3.4082,2.6355
26.693,1.2697,-5.0311
56.791,-27.67,38.279
32.848,-9.9191,17.371
58.758,0.0076189,-3.0812
72.743,-7.1227,13.935
56.434,-24.667,45.355
50.496,-26.69,36.806
37.855,-7.536,11.794
53.843,1.0841,-2.6151
60.86,-28.399,28.365
71.564,-13.641,22.92
37.586,-5.6461,8.0781
19.147,-5.6518,7.0485
63.221,0.31026,-2.3004
54.602,4.7479,-9.9465
45.481,3.524,-6.9009
51.699,0.57476,-1.2893
49.846,-24.085,37.912
28.478,-6.392,9.6152
47.987,1.4397,-6.0821
33.625,-11.913,21.678
11.103,-1.6963,1.7211
51.493,-30.741,36.765
60.733,-0.42894,1.0734
27.953,-3.9825,6.1924
26.791,-9.8019,10.871
18.69,-1.3598,0.54034
54.009,-29.096,38.157
25.539,-14.918,15.055
71.051,-0.37391,1.0236
42.368,-20.796,21.017
13.443,-3.9955,3.8333
52.501,-35.936,21.852
43.267,3.2515,-9.0147
72.316,-1.6645,3.3483
64.014,-22.179,42.754
50.203,4.7985,-10.488
67.246,0.0010296,-1.207
52.67,-25.637,39.028
14.736,-9.5693,7.7426
18.298,-9.1239,10.115
46.186,-13.073,26.844
21.193,-5.8522,6.8383
14.915,-3.3181,5.2768
20.178,-1.376,-0.80006
59.141,0.26697,-1.1947
27.574,-10.44,15.504
56.279,-13.781,20.318
32.9,0.98927,-5.8879
48.301,5.0054,-9.5545
51.583,0.93946,-4.8142
59.822,-26.579,42.102
38.146,-11.687,21.796
46.817,-31.365,36.796
37.627,-11.891,24.978
29.114,-7.2355,9.0551
13.446,-2.7161,2.5443
55.608,0.38973,-4.2883
65.072,-0.94442,1.6656
